geoAreaCode,response_json
499,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 499, 'geoAreaName': 'Montenegro', 'dimensions': [{'value': '27.16', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '24.69', 'timePeriodStart': '2021', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '29.63', 'timePeriodStart': '2020', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '23.46', 'timePeriodStart': '2019', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '23.46', 'timePeriodStart': '2018', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '23.46', 'timePeriodStart': '2017', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '17.28', 'timePeriodStart': '2016', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '17.28', 'timePeriodStart': '2015', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '14.81', 'timePeriodStart': '2014', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '17.28', 'timePeriodStart': '2013', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '12.35', 'timePeriodStart': '2012', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '11.11', 'timePeriodStart': '2011', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '11.11', 'timePeriodStart': '2010', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '11.11', 'timePeriodStart': '2009', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '11.11', 'timePeriodStart': '2008', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '8.64', 'timePeriodStart': '2007', 'Reporting Type': 'G', 'Sex': 'FEMALE'}]}"
500,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 500, 'geoAreaName': 'Montserrat', 'dimensions': []}"
504,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 504, 'geoAreaName': 'Morocco', 'dimensions': [{'value': '24.05', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.77', 'timePeriodStart': '2007', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '10.77', 'timePeriodStart': '2006', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.77', 'timePeriodStart': '2005', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '10.77', 'timePeriodStart': '2004', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.77', 'timePeriodStart': '2003', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '0.62', 'timePeriodStart': '2002', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '0.62', 'timePeriodStart': '2001', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '0.62', 'timePeriodStart': '2000', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.46', 'timePeriodStart': '2008', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '10.46', 'timePeriodStart': '2009', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.46', 'timePeriodStart': '2010', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '20.51', 'timePeriodStart': '2021', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '20.51', 'timePeriodStart': '2020', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '20.51', 'timePeriodStart': '2019', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '20.51', 'timePeriodStart': '2018', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '20.51', 'timePeriodStart': '2017', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '16.96', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '16.96', 'timePeriodStart': '2015', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '16.96', 'timePeriodStart': '2014', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '16.96', 'timePeriodStart': '2013', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '16.96', 'timePeriodStart': '2012', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '10.46', 'timePeriodStart': '2011', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
508,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 508, 'geoAreaName': 'Mozambique', 'dimensions': [{'value': '42.4', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '39.60', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '39.60', 'timePeriodStart': '2015', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '39.20', 'timePeriodStart': '2014', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '39.20', 'timePeriodStart': '2013', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '39.20', 'timePeriodStart': '2012', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '39.20', 'timePeriodStart': '2011', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '39.20', 'timePeriodStart': '2010', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '34.80', 'timePeriodStart': '2009', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '34.80', 'timePeriodStart': '2008', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '34.80', 'timePeriodStart': '2007', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '34.80', 'timePeriodStart': '2006', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '34.80', 'timePeriodStart': '2005', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '39.60', 'timePeriodStart': '2017', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '30.00', 'timePeriodStart': '2004', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '39.60', 'timePeriodStart': '2018', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '39.60', 'timePeriodStart': '2019', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '42.4', 'timePeriodStart': '2021', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '41.20', 'timePeriodStart': '2020', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '30.00', 'timePeriodStart': '2003', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '30.00', 'timePeriodStart': '2002', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '30.00', 'timePeriodStart': '2001', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '30.00', 'timePeriodStart': '2000', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
512,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 512, 'geoAreaName': 'Oman', 'dimensions': [{'value': '2.33', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '1.19', 'timePeriodStart': '2015', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '1.19', 'timePeriodStart': '2014', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '1.19', 'timePeriodStart': '2013', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '1.19', 'timePeriodStart': '2012', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '0.00', 'timePeriodStart': '2011', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '0.00', 'timePeriodStart': '2010', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '0.00', 'timePeriodStart': '2009', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '0.00', 'timePeriodStart': '2008', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '2.41', 'timePeriodStart': '2007', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '2.41', 'timePeriodStart': '2006', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '2.41', 'timePeriodStart': '2005', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '1.18', 'timePeriodStart': '2016', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '1.18', 'timePeriodStart': '2017', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '2.33', 'timePeriodStart': '2021', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '2.33', 'timePeriodStart': '2020', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '1.18', 'timePeriodStart': '2019', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '1.18', 'timePeriodStart': '2018', 'Reporting Type': 'G', 'Sex': 'FEMALE'}]}"
516,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 516, 'geoAreaName': 'Namibia', 'dimensions': [{'value': '44.23', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '26.92', 'timePeriodStart': '2009', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '26.92', 'timePeriodStart': '2008', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '26.92', 'timePeriodStart': '2007', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '26.92', 'timePeriodStart': '2006', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '25.00', 'timePeriodStart': '2005', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '26.39', 'timePeriodStart': '2004', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '25.00', 'timePeriodStart': '2002', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '25.00', 'timePeriodStart': '2001', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '22.22', 'timePeriodStart': '2000', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '26.39', 'timePeriodStart': '2003', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '26.87', 'timePeriodStart': '2010', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '24.36', 'timePeriodStart': '2011', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '24.36', 'timePeriodStart': '2013', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '44.23', 'timePeriodStart': '2021', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '42.71', 'timePeriodStart': '2020', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '46.15', 'timePeriodStart': '2019', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '46.15', 'timePeriodStart': '2018', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '41.35', 'timePeriodStart': '2017', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '41.35', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '41.35', 'timePeriodStart': '2015', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '25.64', 'timePeriodStart': '2014', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '24.36', 'timePeriodStart': '2012', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
520,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 520, 'geoAreaName': 'Nauru', 'dimensions': [{'value': '10.53', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '5.26', 'timePeriodStart': '2014', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '0.00', 'timePeriodStart': '2013', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '0.00', 'timePeriodStart': '2012', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '0.00', 'timePeriodStart': '2011', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '0.00', 'timePeriodStart': '2010', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '0.00', 'timePeriodStart': '2009', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '0.00', 'timePeriodStart': '2008', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '0.00', 'timePeriodStart': '2007', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '0.00', 'timePeriodStart': '2006', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '0.00', 'timePeriodStart': '2005', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '0.00', 'timePeriodStart': '2004', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '0.00', 'timePeriodStart': '2003', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '0.00', 'timePeriodStart': '2002', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '5.26', 'timePeriodStart': '2015', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '5.26', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '0.00', 'timePeriodStart': '2001', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.53', 'timePeriodStart': '2021', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '10.53', 'timePeriodStart': '2020', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.53', 'timePeriodStart': '2019', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '10.53', 'timePeriodStart': '2018', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.53', 'timePeriodStart': '2017', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '0.00', 'timePeriodStart': '2000', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
524,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 524, 'geoAreaName': 'Nepal', 'dimensions': [{'value': '33.58', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '33.17', 'timePeriodStart': '2012', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '33.17', 'timePeriodStart': '2011', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '33.17', 'timePeriodStart': '2010', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '33.17', 'timePeriodStart': '2009', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '17.33', 'timePeriodStart': '2008', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '17.33', 'timePeriodStart': '2007', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '5.85', 'timePeriodStart': '2002', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '5.85', 'timePeriodStart': '2000', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '5.85', 'timePeriodStart': '2001', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '33.17', 'timePeriodStart': '2013', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '29.91', 'timePeriodStart': '2014', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '32.73', 'timePeriodStart': '2021', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '32.73', 'timePeriodStart': '2020', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '32.73', 'timePeriodStart': '2019', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '32.70', 'timePeriodStart': '2018', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '29.58', 'timePeriodStart': '2017', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '29.55', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '29.48', 'timePeriodStart': '2015', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
528,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 528, 'geoAreaName': 'Netherlands', 'dimensions': [{'value': '40.67', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '36.67', 'timePeriodStart': '2005', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '36.67', 'timePeriodStart': '2004', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '36.67', 'timePeriodStart': '2003', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '36.00', 'timePeriodStart': '2002', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '36.00', 'timePeriodStart': '2001', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '36.00', 'timePeriodStart': '2000', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '36.67', 'timePeriodStart': '2006', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '36.67', 'timePeriodStart': '2007', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '39.33', 'timePeriodStart': '2008', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '33.33', 'timePeriodStart': '2021', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '33.33', 'timePeriodStart': '2020', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '31.33', 'timePeriodStart': '2019', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '36.00', 'timePeriodStart': '2018', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '38.00', 'timePeriodStart': '2017', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '37.33', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '37.33', 'timePeriodStart': '2015', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '38.67', 'timePeriodStart': '2014', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '38.67', 'timePeriodStart': '2013', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '40.67', 'timePeriodStart': '2012', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '40.67', 'timePeriodStart': '2011', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '42.00', 'timePeriodStart': '2010', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '41.33', 'timePeriodStart': '2009', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
531,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 531, 'geoAreaName': 'Curaçao', 'dimensions': []}"
533,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 533, 'geoAreaName': 'Aruba', 'dimensions': []}"
534,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 534, 'geoAreaName': 'Sint Maarten (Dutch part)', 'dimensions': []}"
535,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 535, 'geoAreaName': 'Bonaire, Sint Eustatius and Saba', 'dimensions': []}"
540,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 540, 'geoAreaName': 'New Caledonia', 'dimensions': []}"
548,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 548, 'geoAreaName': 'Vanuatu', 'dimensions': [{'value': '0', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '0', 'timePeriodStart': '2021', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '0.00', 'timePeriodStart': '2020', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '0.00', 'timePeriodStart': '2019', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '0.00', 'timePeriodStart': '2018', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '0.00', 'timePeriodStart': '2017', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '0.00', 'timePeriodStart': '2016', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '0.00', 'timePeriodStart': '2015', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '0.00', 'timePeriodStart': '2014', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '0.00', 'timePeriodStart': '2013', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '1.92', 'timePeriodStart': '2012', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '3.85', 'timePeriodStart': '2011', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '3.85', 'timePeriodStart': '2010', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '3.85', 'timePeriodStart': '2009', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '3.85', 'timePeriodStart': '2008', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '3.85', 'timePeriodStart': '2007', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '3.85', 'timePeriodStart': '2006', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '3.85', 'timePeriodStart': '2005', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '1.92', 'timePeriodStart': '2004', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '1.92', 'timePeriodStart': '2003', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '0.00', 'timePeriodStart': '2001', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '0.00', 'timePeriodStart': '2000', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '0.00', 'timePeriodStart': '2002', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
554,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 554, 'geoAreaName': 'New Zealand', 'dimensions': [{'value': '49.17', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '48.33', 'timePeriodStart': '2021', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '40.83', 'timePeriodStart': '2020', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '40.00', 'timePeriodStart': '2019', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '30.83', 'timePeriodStart': '2002', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '30.83', 'timePeriodStart': '2001', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '29.17', 'timePeriodStart': '2000', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '29.17', 'timePeriodStart': '2003', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '28.33', 'timePeriodStart': '2004', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '38.33', 'timePeriodStart': '2018', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '34.17', 'timePeriodStart': '2017', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '31.41', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '31.41', 'timePeriodStart': '2015', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '33.88', 'timePeriodStart': '2014', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '32.23', 'timePeriodStart': '2013', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '32.23', 'timePeriodStart': '2012', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '33.61', 'timePeriodStart': '2010', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '33.61', 'timePeriodStart': '2009', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '33.06', 'timePeriodStart': '2008', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '32.23', 'timePeriodStart': '2007', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '32.23', 'timePeriodStart': '2006', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '28.33', 'timePeriodStart': '2005', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '33.61', 'timePeriodStart': '2011', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
558,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 558, 'geoAreaName': 'Nicaragua', 'dimensions': [{'value': '50.55', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '20.65', 'timePeriodStart': '2011', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '20.65', 'timePeriodStart': '2010', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '18.48', 'timePeriodStart': '2009', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '18.48', 'timePeriodStart': '2008', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '18.48', 'timePeriodStart': '2007', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '20.65', 'timePeriodStart': '2006', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '20.65', 'timePeriodStart': '2005', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '20.65', 'timePeriodStart': '2004', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '20.65', 'timePeriodStart': '2003', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '20.65', 'timePeriodStart': '2002', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '9.68', 'timePeriodStart': '2001', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '9.68', 'timePeriodStart': '2000', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '40.22', 'timePeriodStart': '2012', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '40.22', 'timePeriodStart': '2014', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '48.35', 'timePeriodStart': '2021', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '47.25', 'timePeriodStart': '2020', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '44.57', 'timePeriodStart': '2019', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '45.65', 'timePeriodStart': '2018', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '45.65', 'timePeriodStart': '2017', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '41.30', 'timePeriodStart': '2016', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '39.13', 'timePeriodStart': '2015', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '40.22', 'timePeriodStart': '2013', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
